order_item_id,order_id,product_id,quantity,unit_price,line_total
1701,786,759,1,52.25,52.25
1702,787,263,1,26.41,26.41
1703,788,412,2,20.5,41.0
1704,788,435,1,10.41,10.41
1705,788,915,1,36.52,36.52
1706,788,256,2,15.77,31.54
1707,788,211,1,46.82,46.82
1708,789,602,1,11.33,11.33
1709,789,134,1,59.64,59.64
1710,789,189,1,22.16,22.16
1711,789,681,1,34.93,34.93
1712,790,213,1,36.58,36.58
1713,791,198,1,37.72,37.72
1714,791,234,1,32.61,32.61
1715,792,163,1,33.34,33.34
1716,792,250,1,28.77,28.77
1717,792,751,2,49.47,98.94
1718,793,191,1,29.99,29.99
1719,794,439,1,43.68,43.68
1720,794,813,1,59.04,59.04
1721,795,764,1,41.32,41.32
1722,796,652,1,29.85,29.85
1723,796,687,2,26.58,53.16
1724,796,485,1,37.51,37.51
1725,797,238,1,44.48,44.48
1726,797,365,2,14.44,28.88
1727,798,983,1,39.24,39.24
1728,798,414,1,21.36,21.36
1729,798,380,1,58.32,58.32
1730,798,834,2,51.07,102.14
1731,798,341,3,29.87,89.61
1732,799,524,1,49.67,49.67
1733,799,63,1,42.96,42.96
1734,799,635,1,20.75,20.75
1735,799,939,2,10.64,21.28
1736,800,596,1,13.76,13.76
1737,800,715,1,45.75,45.75
1738,801,404,1,17.28,17.28
1739,801,445,1,35.79,35.79
1740,801,737,1,37.25,37.25
1741,801,326,1,47.27,47.27
1742,802,591,2,11.05,22.1
1743,802,565,1,46.58,46.58
1744,802,910,1,30.95,30.95
1745,802,348,3,39.72,119.16
1746,803,106,1,22.11,22.11
1747,804,661,3,48.39,145.17
1748,804,715,3,45.75,137.25
1749,805,676,1,14.74,14.74
1750,806,685,1,58.63,58.63
1751,806,592,2,28.58,57.16
1752,807,580,1,56.88,56.88
1753,808,778,1,54.62,54.62
1754,808,560,1,15.42,15.42
1755,808,807,1,55.46,55.46
1756,809,404,2,17.28,34.56
1757,810,251,1,13.82,13.82
1758,811,483,1,43.64,43.64
1759,811,708,2,41.93,83.86
1760,812,629,1,42.27,42.27
1761,813,20,1,45.17,45.17
1762,813,570,1,46.49,46.49
1763,813,918,1,12.34,12.34
1764,813,144,1,36.0,36.0
1765,814,607,2,25.15,50.3
1766,814,787,1,50.11,50.11
1767,814,305,1,45.84,45.84
1768,815,852,1,51.48,51.48
1769,815,649,2,59.99,119.98
1770,815,169,1,12.23,12.23
1771,816,472,2,40.72,81.44
1772,816,143,1,51.36,51.36
1773,817,587,1,38.4,38.4
1774,817,269,1,48.87,48.87
1775,818,933,2,36.29,72.58
1776,818,393,1,11.68,11.68
1777,819,689,1,56.43,56.43
1778,819,27,2,22.5,45.0
1779,820,114,1,36.72,36.72
1780,821,792,1,19.07,19.07
1781,822,617,1,13.12,13.12
1782,823,238,1,44.48,44.48
1783,824,430,2,24.57,49.14
1784,824,854,3,39.24,117.72
1785,824,494,1,22.14,22.14
1786,824,673,2,24.17,48.34
1787,825,708,1,41.93,41.93
1788,825,272,1,25.48,25.48
1789,826,222,1,19.6,19.6
1790,826,39,1,52.22,52.22
1791,827,290,1,18.03,18.03
1792,828,320,1,25.01,25.01
1793,829,576,2,36.39,72.78
1794,830,414,2,21.36,42.72
1795,830,938,1,19.18,19.18
1796,830,558,1,15.79,15.79
1797,830,34,1,36.89,36.89
1798,831,789,2,44.88,89.76
1799,831,206,1,27.43,27.43
1800,831,265,1,44.74,44.74
1801,831,514,2,20.9,41.8
1802,831,917,3,43.19,129.57
1803,832,63,1,42.96,42.96
1804,833,943,1,40.83,40.83
1805,834,102,2,29.17,58.34
1806,834,876,2,21.55,43.1
1807,834,719,1,57.86,57.86
1808,835,699,1,31.95,31.95
1809,836,686,3,21.94,65.82
1810,836,889,1,11.89,11.89
1811,836,5,2,54.23,108.46
1812,836,166,1,55.99,55.99
1813,837,471,1,29.04,29.04
1814,837,872,1,22.11,22.11
1815,837,648,1,50.26,50.26
1816,838,447,1,17.76,17.76
1817,839,439,1,43.68,43.68
1818,840,82,1,13.34,13.34
1819,840,39,1,52.22,52.22
1820,840,941,3,57.49,172.47
1821,841,174,1,36.94,36.94
1822,841,256,2,15.77,31.54
1823,841,657,1,27.88,27.88
1824,841,156,1,44.28,44.28
1825,841,122,3,42.95,128.85
1826,842,680,3,50.44,151.32
1827,842,444,1,50.49,50.49
1828,843,353,1,38.73,38.73
1829,844,320,1,25.01,25.01
1830,844,915,1,36.52,36.52
1831,845,67,1,37.13,37.13
1832,845,957,1,21.71,21.71
1833,845,725,2,42.57,85.14
1834,846,368,1,11.88,11.88
1835,846,437,1,20.91,20.91
1836,846,400,3,47.67,143.01
1837,846,620,1,15.52,15.52
1838,847,644,2,17.21,34.42
1839,848,680,3,50.44,151.32
1840,849,304,2,30.03,60.06
1841,849,908,1,15.4,15.4
1842,849,150,1,43.29,43.29
1843,850,137,1,24.12,24.12
1844,850,779,1,24.72,24.72
1845,851,488,1,56.91,56.91
1846,851,24,2,25.27,50.54
1847,851,680,1,50.44,50.44
1848,851,44,1,23.11,23.11
1849,852,979,1,56.76,56.76
1850,852,985,1,51.32,51.32
1851,853,797,1,14.16,14.16
1852,853,828,1,19.69,19.69
1853,854,689,3,56.43,169.29
1854,854,279,2,21.95,43.9
1855,855,8,1,17.93,17.93
1856,855,484,1,28.41,28.41
1857,856,676,1,14.74,14.74
1858,856,166,1,55.99,55.99
1859,856,144,1,36.0,36.0
1860,856,235,1,27.88,27.88
1861,857,888,1,50.96,50.96
1862,857,160,1,41.25,41.25
1863,858,40,2,33.63,67.26
1864,859,234,2,32.61,65.22
1865,859,382,2,41.46,82.92
1866,859,912,3,44.18,132.54
1867,860,969,1,28.34,28.34
1868,860,793,3,43.55,130.65
1869,860,322,3,44.14,132.42
1870,861,135,2,52.72,105.44
1871,861,946,2,42.12,84.24
1872,862,959,1,28.99,28.99
1873,862,681,1,34.93,34.93
1874,863,30,3,44.18,132.54
1875,863,131,1,21.04,21.04
1876,864,295,3,19.55,58.65
1877,865,341,2,29.87,59.74
1878,866,98,1,53.9,53.9
1879,866,953,1,28.48,28.48
1880,866,672,1,13.9,13.9
1881,867,132,1,41.6,41.6
1882,867,564,1,19.27,19.27
1883,867,38,1,19.63,19.63
1884,867,180,1,30.25,30.25
1885,868,510,1,52.3,52.3
1886,868,935,3,12.29,36.87
1887,868,573,1,56.59,56.59
1888,869,119,1,37.92,37.92
1889,869,684,1,13.38,13.38
1890,870,413,1,21.59,21.59
1891,870,611,2,23.37,46.74
1892,870,590,1,57.74,57.74
1893,871,607,1,25.15,25.15
1894,871,586,1,14.64,14.64
1895,871,314,2,55.35,110.7
1896,872,430,1,24.57,24.57
1897,873,306,1,49.05,49.05
1898,874,440,1,33.23,33.23
1899,874,16,1,57.25,57.25
1900,874,387,1,48.64,48.64
1901,875,280,1,38.39,38.39
1902,875,381,1,11.84,11.84
1903,876,96,1,19.92,19.92
1904,876,949,1,58.35,58.35
1905,877,60,1,45.22,45.22
1906,877,144,1,36.0,36.0
1907,877,367,1,59.9,59.9
1908,877,226,2,46.31,92.62
1909,878,303,1,10.23,10.23
1910,878,276,2,52.15,104.3
1911,878,309,2,27.09,54.18
1912,879,692,1,49.56,49.56
1913,879,189,1,22.16,22.16
1914,880,5,2,54.23,108.46
1915,881,316,1,37.51,37.51
1916,881,114,1,36.72,36.72
1917,881,738,2,20.93,41.86
1918,882,470,1,12.55,12.55
1919,883,577,1,58.55,58.55
1920,883,829,1,28.88,28.88
1921,883,388,1,59.48,59.48
1922,884,148,1,37.34,37.34
1923,885,186,3,19.15,57.45
1924,886,830,1,33.14,33.14
1925,886,143,1,51.36,51.36
1926,887,402,3,16.89,50.67
1927,887,189,1,22.16,22.16
1928,888,303,3,10.23,30.69
1929,889,90,1,14.86,14.86
1930,890,247,1,54.21,54.21
1931,890,605,1,45.51,45.51
1932,891,130,1,43.3,43.3
1933,891,840,1,42.21,42.21
1934,892,513,1,20.12,20.12
1935,892,47,2,50.27,100.54
1936,893,429,1,55.91,55.91
1937,894,250,1,28.77,28.77
1938,895,619,1,31.49,31.49
1939,895,64,1,23.89,23.89
1940,896,441,1,35.92,35.92
1941,896,102,1,29.17,29.17
1942,897,288,1,49.83,49.83
1943,897,717,2,10.02,20.04
1944,897,505,1,16.24,16.24
1945,898,637,2,34.13,68.26
1946,898,832,1,54.89,54.89
1947,899,223,1,53.9,53.9
1948,899,140,3,17.44,52.32
1949,899,761,1,22.96,22.96
1950,900,292,1,46.91,46.91
1951,900,340,2,51.48,102.96
1952,900,386,2,40.83,81.66
1953,901,303,3,10.23,30.69
1954,902,935,3,12.29,36.87
1955,902,107,1,29.69,29.69
1956,903,349,1,14.58,14.58
1957,903,60,1,45.22,45.22
1958,903,353,2,38.73,77.46
1959,904,590,1,57.74,57.74
1960,905,489,1,55.06,55.06
1961,905,561,1,59.92,59.92
1962,906,692,1,49.56,49.56
1963,907,453,1,41.39,41.39
1964,907,25,1,34.53,34.53
1965,907,396,1,53.98,53.98
1966,908,701,1,32.36,32.36
1967,909,142,1,27.37,27.37
1968,910,226,1,46.31,46.31
1969,910,934,1,27.89,27.89
1970,911,42,1,26.41,26.41
1971,912,252,1,25.85,25.85
1972,912,584,3,41.73,125.19
1973,912,771,1,23.43,23.43
1974,913,147,1,38.21,38.21
1975,914,872,1,22.11,22.11
1976,914,390,1,38.77,38.77
1977,915,106,1,22.11,22.11
1978,915,503,2,36.05,72.1
1979,915,675,1,48.75,48.75
1980,916,350,1,55.51,55.51
1981,916,918,1,12.34,12.34
1982,916,216,1,24.7,24.7
1983,916,942,1,30.66,30.66
1984,917,168,1,26.12,26.12
1985,917,718,1,48.77,48.77
1986,917,439,1,43.68,43.68
1987,918,148,1,37.34,37.34
1988,919,828,3,19.69,59.07
1989,920,322,1,44.14,44.14
1990,920,953,1,28.48,28.48
1991,920,770,1,53.71,53.71
1992,921,164,1,10.93,10.93
1993,921,169,2,12.23,24.46
1994,922,23,1,30.52,30.52
1995,922,315,1,40.12,40.12
1996,922,417,3,14.75,44.25
1997,923,393,3,11.68,35.04
1998,923,547,2,39.67,79.34
1999,924,432,2,54.4,108.8
2000,925,184,1,13.47,13.47
2001,925,612,1,16.28,16.28
2002,925,968,1,25.89,25.89
2003,926,899,1,57.42,57.42
2004,927,309,2,27.09,54.18
2005,927,448,1,39.36,39.36
2006,928,300,1,47.02,47.02
2007,928,915,3,36.52,109.56
2008,928,506,1,39.55,39.55
2009,929,741,1,33.92,33.92
2010,929,581,1,32.97,32.97
2011,929,475,1,20.22,20.22
2012,929,879,1,10.66,10.66
2013,929,899,1,57.42,57.42
2014,930,543,1,44.34,44.34
2015,930,138,1,42.15,42.15
2016,931,661,2,48.39,96.78
2017,932,716,1,15.77,15.77
2018,932,721,3,23.05,69.15
2019,932,277,1,18.28,18.28
2020,932,325,2,43.28,86.56
2021,933,646,1,52.35,52.35
2022,934,5,1,54.23,54.23
2023,934,116,1,29.14,29.14
2024,935,738,1,20.93,20.93
2025,935,693,1,34.77,34.77
2026,935,531,1,28.25,28.25
2027,935,300,1,47.02,47.02
2028,936,463,1,54.21,54.21
2029,936,692,1,49.56,49.56
2030,937,416,2,19.53,39.06
2031,937,511,1,32.34,32.34
2032,938,656,3,52.11,156.33
2033,938,694,2,17.73,35.46
2034,938,260,2,45.21,90.42
2035,938,622,1,38.13,38.13
2036,939,287,1,53.95,53.95
2037,939,582,2,47.31,94.62
2038,939,733,1,45.43,45.43
2039,939,854,1,39.24,39.24
2040,940,384,3,56.86,170.58
2041,940,52,2,16.28,32.56
2042,940,845,1,15.36,15.36
2043,940,669,2,34.79,69.58
2044,941,806,1,57.83,57.83
2045,941,922,1,54.12,54.12
2046,942,537,2,20.89,41.78
2047,943,63,1,42.96,42.96
2048,943,289,1,51.51,51.51
2049,944,349,2,14.58,29.16
2050,944,78,1,51.04,51.04
2051,944,704,1,13.66,13.66
2052,944,219,1,14.36,14.36
2053,945,361,1,26.2,26.2
2054,945,518,1,51.74,51.74
2055,946,326,1,47.27,47.27
2056,946,391,1,48.39,48.39
2057,947,986,3,47.09,141.27
2058,948,673,2,24.17,48.34
2059,948,106,1,22.11,22.11
2060,948,415,1,20.88,20.88
2061,949,96,1,19.92,19.92
2062,950,116,2,29.14,58.28
2063,950,88,1,46.35,46.35
2064,950,583,1,48.67,48.67
2065,950,585,2,53.68,107.36
2066,950,482,1,55.65,55.65
2067,951,891,1,54.81,54.81
2068,952,550,1,59.45,59.45
2069,953,69,1,58.11,58.11
2070,953,603,1,38.77,38.77
2071,954,975,1,34.74,34.74
2072,955,780,1,46.45,46.45
2073,955,522,1,11.38,11.38
2074,956,928,2,29.38,58.76
2075,957,698,1,30.89,30.89
2076,958,497,2,37.33,74.66
2077,958,620,1,15.52,15.52
2078,959,350,3,55.51,166.53
2079,959,210,1,15.48,15.48
2080,959,162,1,38.49,38.49
2081,960,663,1,19.67,19.67
2082,960,228,1,22.08,22.08
2083,961,169,2,12.23,24.46
2084,961,328,1,50.83,50.83
2085,961,129,1,21.87,21.87
2086,962,558,1,15.79,15.79
2087,963,578,1,39.61,39.61
2088,963,947,2,13.33,26.66
2089,964,230,2,27.12,54.24
2090,964,569,1,49.98,49.98
2091,964,886,1,54.29,54.29
2092,965,973,2,57.2,114.4
2093,965,774,1,25.83,25.83
2094,965,119,1,37.92,37.92
2095,965,124,1,16.64,16.64
2096,966,204,1,37.8,37.8
2097,966,2,1,53.74,53.74
2098,966,799,1,24.61,24.61
2099,966,618,1,59.98,59.98
2100,967,303,1,10.23,10.23
2101,968,358,2,37.55,75.1
2102,968,757,1,57.35,57.35
2103,968,675,3,48.75,146.25
2104,968,496,1,46.33,46.33
2105,968,870,1,40.87,40.87
2106,969,597,1,45.56,45.56
2107,969,647,1,27.88,27.88
2108,969,487,1,19.22,19.22
2109,970,467,1,58.54,58.54
2110,970,417,1,14.75,14.75
2111,971,798,1,31.45,31.45
2112,972,166,2,55.99,111.98
2113,972,959,1,28.99,28.99
2114,973,374,1,26.8,26.8
2115,973,201,1,19.19,19.19
2116,973,800,1,32.87,32.87
2117,974,779,1,24.72,24.72
2118,974,265,1,44.74,44.74
2119,975,292,1,46.91,46.91
2120,975,490,1,13.2,13.2
2121,976,601,3,34.5,103.5
2122,976,118,1,49.46,49.46
2123,976,85,2,10.16,20.32
2124,977,849,1,18.74,18.74
2125,977,932,1,16.16,16.16
2126,978,586,2,14.64,29.28
2127,979,613,3,31.63,94.89
2128,979,467,1,58.54,58.54
2129,979,885,1,31.22,31.22
2130,979,570,1,46.49,46.49
2131,980,615,1,22.54,22.54
2132,980,192,1,21.36,21.36
2133,980,111,1,37.97,37.97
2134,980,291,1,29.14,29.14
2135,981,424,1,11.82,11.82
2136,981,649,1,59.99,59.99
2137,982,213,1,36.58,36.58
2138,983,418,1,48.48,48.48
2139,983,434,1,25.08,25.08
2140,983,374,1,26.8,26.8
2141,984,738,1,20.93,20.93
2142,984,511,1,32.34,32.34
2143,984,686,1,21.94,21.94
2144,984,132,2,41.6,83.2
2145,985,51,1,25.52,25.52
2146,985,89,2,14.07,28.14
2147,986,573,1,56.59,56.59
2148,986,785,1,21.57,21.57
2149,987,668,2,20.44,40.88
2150,987,208,2,36.5,73.0
2151,988,866,1,51.32,51.32
2152,988,672,2,13.9,27.8
2153,988,932,2,16.16,32.32
2154,988,223,1,53.9,53.9
2155,989,39,1,52.22,52.22
2156,990,117,1,28.81,28.81
2157,990,745,3,52.51,157.53
2158,991,972,1,58.99,58.99
2159,991,237,3,46.02,138.06
2160,992,615,1,22.54,22.54
2161,992,775,1,36.74,36.74
2162,992,185,1,48.56,48.56
2163,992,640,3,51.22,153.66
2164,993,91,2,33.37,66.74
2165,993,249,1,52.26,52.26
2166,994,141,1,33.14,33.14
2167,995,886,2,54.29,108.58
2168,996,263,1,26.41,26.41
2169,996,788,1,41.67,41.67
2170,996,469,2,25.06,50.12
2171,996,868,1,27.35,27.35
2172,997,970,2,27.7,55.4
2173,997,218,1,37.34,37.34
2174,997,691,2,27.62,55.24
2175,998,634,1,32.35,32.35
2176,998,516,1,40.2,40.2
2177,999,433,1,54.81,54.81
2178,1000,664,1,12.36,12.36
2179,1000,30,2,44.18,88.36
2180,1000,776,1,49.51,49.51
2181,1000,746,1,47.8,47.8
2182,1001,891,1,54.81,54.81
2183,1001,920,1,29.45,29.45
2184,1002,539,1,52.6,52.6
2185,1002,928,1,29.38,29.38
2186,1003,795,1,39.13,39.13
2187,1003,802,1,13.51,13.51
2188,1004,436,1,47.44,47.44
2189,1005,584,1,41.73,41.73
2190,1005,717,1,10.02,10.02
2191,1006,333,1,32.01,32.01
2192,1006,174,1,36.94,36.94
2193,1006,192,2,21.36,42.72
2194,1006,564,3,19.27,57.81
2195,1006,939,1,10.64,10.64
2196,1007,326,1,47.27,47.27
2197,1008,489,1,55.06,55.06
2198,1009,857,1,23.9,23.9
2199,1009,508,1,16.62,16.62
2200,1009,390,1,38.77,38.77
2201,1009,304,3,30.03,90.09
2202,1009,26,1,54.64,54.64
2203,1010,964,2,47.11,94.22
2204,1010,958,1,29.87,29.87
2205,1010,298,3,10.6,31.8
2206,1010,128,1,54.0,54.0
2207,1011,72,3,19.73,59.19
2208,1012,360,1,46.29,46.29
2209,1012,821,1,44.97,44.97
2210,1012,96,1,19.92,19.92
2211,1012,548,3,55.02,165.06
2212,1013,370,2,21.21,42.42
2213,1013,793,1,43.55,43.55
2214,1013,45,1,45.07,45.07
2215,1013,5,2,54.23,108.46
2216,1014,911,1,57.82,57.82
2217,1014,504,1,49.03,49.03
2218,1015,793,1,43.55,43.55
2219,1015,145,1,10.65,10.65
2220,1016,14,1,52.29,52.29
2221,1017,282,1,24.48,24.48
2222,1018,353,3,38.73,116.19
2223,1018,153,1,10.97,10.97
2224,1019,122,1,42.95,42.95
2225,1020,14,1,52.29,52.29
2226,1020,802,1,13.51,13.51
2227,1020,976,1,40.44,40.44
2228,1020,511,1,32.34,32.34
2229,1021,434,2,25.08,50.16
2230,1021,143,1,51.36,51.36
2231,1021,266,1,52.79,52.79
2232,1022,26,2,54.64,109.28
2233,1022,715,1,45.75,45.75
2234,1023,313,1,54.07,54.07
2235,1023,401,1,13.34,13.34
2236,1023,969,3,28.34,85.02
2237,1024,556,2,18.77,37.54
2238,1024,925,1,57.7,57.7
2239,1024,505,1,16.24,16.24
2240,1025,68,1,56.06,56.06
2241,1026,679,2,26.77,53.54
2242,1026,843,1,51.22,51.22
2243,1026,429,2,55.91,111.82
2244,1026,363,1,59.15,59.15
2245,1026,950,1,21.72,21.72
2246,1027,678,1,27.8,27.8
2247,1027,963,3,39.45,118.35
2248,1027,950,1,21.72,21.72
2249,1027,362,2,33.26,66.52
2250,1028,850,1,54.86,54.86
2251,1028,307,2,15.06,30.12
2252,1028,531,2,28.25,56.5
2253,1028,321,1,22.13,22.13
2254,1028,247,1,54.21,54.21
2255,1029,298,2,10.6,21.2
2256,1029,250,1,28.77,28.77
2257,1029,163,2,33.34,66.68
2258,1029,792,1,19.07,19.07
2259,1030,747,1,14.54,14.54
2260,1030,441,1,35.92,35.92
2261,1030,612,1,16.28,16.28
2262,1030,708,2,41.93,83.86
2263,1031,739,1,58.09,58.09
2264,1031,33,1,23.82,23.82
2265,1032,9,1,22.6,22.6
2266,1032,53,1,31.12,31.12
2267,1032,469,3,25.06,75.18
2268,1033,458,2,38.89,77.78
2269,1033,233,3,25.91,77.73
2270,1033,937,2,14.4,28.8
2271,1034,354,3,37.86,113.58
2272,1034,683,1,48.94,48.94
2273,1034,644,1,17.21,17.21
2274,1035,573,3,56.59,169.77
2275,1036,706,1,30.0,30.0
2276,1036,714,3,14.41,43.23
2277,1036,652,1,29.85,29.85
2278,1037,215,1,12.51,12.51
2279,1038,791,1,28.54,28.54
2280,1038,701,1,32.36,32.36
2281,1039,853,1,15.28,15.28
2282,1039,777,1,48.96,48.96
2283,1040,362,1,33.26,33.26
2284,1041,190,1,49.43,49.43
2285,1041,907,1,39.51,39.51
2286,1042,188,1,42.98,42.98
2287,1042,826,1,28.85,28.85
2288,1043,542,1,29.93,29.93
2289,1043,198,1,37.72,37.72
2290,1044,266,2,52.79,105.58
2291,1044,648,2,50.26,100.52
2292,1044,775,1,36.74,36.74
2293,1044,442,1,48.63,48.63
2294,1044,42,1,26.41,26.41
2295,1045,312,1,51.75,51.75
2296,1045,353,1,38.73,38.73
2297,1045,849,1,18.74,18.74
2298,1045,367,1,59.9,59.9
2299,1046,866,1,51.32,51.32
2300,1047,395,3,21.0,63.0
2301,1047,98,1,53.9,53.9
2302,1048,384,2,56.86,113.72
2303,1048,987,2,28.42,56.84
2304,1048,434,2,25.08,50.16
2305,1049,435,1,10.41,10.41
2306,1050,803,1,38.95,38.95
2307,1050,671,1,25.01,25.01
2308,1051,618,2,59.98,119.96
2309,1052,613,1,31.63,31.63
2310,1052,345,1,16.73,16.73
2311,1052,973,1,57.2,57.2
2312,1052,76,1,39.25,39.25
2313,1053,553,2,37.34,74.68
2314,1053,147,3,38.21,114.63
2315,1053,940,2,14.76,29.52
2316,1054,103,3,54.63,163.89
2317,1054,971,1,24.89,24.89
2318,1054,178,2,38.28,76.56
2319,1055,959,1,28.99,28.99
2320,1056,379,1,20.55,20.55
2321,1057,880,1,56.58,56.58
2322,1057,696,1,46.02,46.02
2323,1058,483,1,43.64,43.64
2324,1059,621,1,48.13,48.13
2325,1059,625,2,16.33,32.66
2326,1060,644,2,17.21,34.42
2327,1060,265,1,44.74,44.74
2328,1060,199,2,35.61,71.22
2329,1061,382,1,41.46,41.46
2330,1061,231,1,43.04,43.04
2331,1061,938,1,19.18,19.18
2332,1061,815,1,22.2,22.2
2333,1062,110,1,54.35,54.35
2334,1062,329,1,31.85,31.85
2335,1062,17,1,23.88,23.88
2336,1063,802,1,13.51,13.51
2337,1063,983,1,39.24,39.24
2338,1064,863,1,37.35,37.35
2339,1064,438,1,33.95,33.95
2340,1065,840,1,42.21,42.21
2341,1065,634,1,32.35,32.35
2342,1066,806,1,57.83,57.83
2343,1066,330,1,46.23,46.23
2344,1066,454,1,51.15,51.15
2345,1066,224,2,12.96,25.92
2346,1067,463,1,54.21,54.21
2347,1067,500,1,35.96,35.96
2348,1068,861,1,59.95,59.95
2349,1068,747,1,14.54,14.54
2350,1068,83,1,18.97,18.97
2351,1069,182,2,10.76,21.52
2352,1069,7,1,33.34,33.34
2353,1069,135,2,52.72,105.44
2354,1070,36,1,33.29,33.29
2355,1070,909,3,53.82,161.46
2356,1071,324,1,11.23,11.23
2357,1072,665,2,20.02,40.04
2358,1073,808,1,57.6,57.6
2359,1073,211,1,46.82,46.82
2360,1073,280,1,38.39,38.39
2361,1074,741,1,33.92,33.92
2362,1074,150,1,43.29,43.29
2363,1075,851,1,52.62,52.62
2364,1075,563,1,30.6,30.6
2365,1075,681,2,34.93,69.86
2366,1075,136,1,58.08,58.08
2367,1076,103,1,54.63,54.63
2368,1076,559,1,10.27,10.27
2369,1077,174,1,36.94,36.94
2370,1077,371,1,49.67,49.67
2371,1077,816,1,45.11,45.11
2372,1078,771,1,23.43,23.43
2373,1079,426,1,44.05,44.05
2374,1079,862,1,26.09,26.09
2375,1080,252,1,25.85,25.85
2376,1080,756,1,13.03,13.03
2377,1081,189,1,22.16,22.16
2378,1081,48,1,14.27,14.27
2379,1082,800,1,32.87,32.87
2380,1082,52,1,16.28,16.28
2381,1082,990,1,39.07,39.07
2382,1083,814,2,26.13,52.26
2383,1083,29,1,40.3,40.3
2384,1084,7,1,33.34,33.34
2385,1085,599,1,56.0,56.0
2386,1085,772,1,34.32,34.32
2387,1085,83,1,18.97,18.97
2388,1085,638,3,58.81,176.43
2389,1086,405,1,45.14,45.14
2390,1087,465,1,53.64,53.64
2391,1087,439,1,43.68,43.68
2392,1088,705,1,58.09,58.09
2393,1088,774,1,25.83,25.83
2394,1088,692,1,49.56,49.56
2395,1089,110,2,54.35,108.7
2396,1089,138,2,42.15,84.3
2397,1090,963,1,39.45,39.45
2398,1090,26,1,54.64,54.64
2399,1091,873,1,20.79,20.79
2400,1091,538,1,17.97,17.97
2401,1092,704,1,13.66,13.66
2402,1093,310,1,57.62,57.62
2403,1093,305,1,45.84,45.84
2404,1093,807,1,55.46,55.46
2405,1093,401,1,13.34,13.34
2406,1093,908,1,15.4,15.4
2407,1094,100,1,22.0,22.0
2408,1094,701,1,32.36,32.36
2409,1095,233,1,25.91,25.91
2410,1096,909,1,53.82,53.82
2411,1096,946,1,42.12,42.12
2412,1097,579,1,21.3,21.3
2413,1097,397,3,48.74,146.22
2414,1098,799,1,24.61,24.61
2415,1098,985,1,51.32,51.32
2416,1099,657,1,27.88,27.88
2417,1099,234,1,32.61,32.61
2418,1100,186,3,19.15,57.45
2419,1100,765,2,24.55,49.1
2420,1101,958,1,29.87,29.87
2421,1102,45,3,45.07,135.21
2422,1103,149,1,44.1,44.1
2423,1103,593,1,42.91,42.91
2424,1103,97,1,40.11,40.11
2425,1103,84,1,36.28,36.28
2426,1104,550,1,59.45,59.45
2427,1105,492,1,44.48,44.48
2428,1105,343,1,56.37,56.37
2429,1105,694,2,17.73,35.46
2430,1106,292,1,46.91,46.91
2431,1106,596,1,13.76,13.76
2432,1107,139,1,12.61,12.61
2433,1107,110,1,54.35,54.35
2434,1107,503,1,36.05,36.05
2435,1107,128,1,54.0,54.0
2436,1108,567,1,19.02,19.02
2437,1108,635,3,20.75,62.25
2438,1108,548,2,55.02,110.04
2439,1109,648,1,50.26,50.26
2440,1109,821,3,44.97,134.91
2441,1110,418,1,48.48,48.48
2442,1111,979,2,56.76,113.52
2443,1111,376,1,54.65,54.65
2444,1112,612,1,16.28,16.28
2445,1113,520,2,32.38,64.76
2446,1113,73,1,32.24,32.24
2447,1113,91,2,33.37,66.74
2448,1113,588,2,15.08,30.16
2449,1114,171,1,29.06,29.06
2450,1114,715,2,45.75,91.5
2451,1114,49,1,44.18,44.18
2452,1114,117,1,28.81,28.81
2453,1114,782,1,30.6,30.6
2454,1115,118,2,49.46,98.92
2455,1115,399,1,13.71,13.71
2456,1115,228,1,22.08,22.08
2457,1116,629,2,42.27,84.54
2458,1117,869,1,21.74,21.74
2459,1118,616,1,23.63,23.63
2460,1118,366,1,56.54,56.54
2461,1118,768,1,53.49,53.49
2462,1119,991,2,29.82,59.64
2463,1119,841,1,46.83,46.83
2464,1120,751,1,49.47,49.47
2465,1120,224,3,12.96,38.88
2466,1120,619,2,31.49,62.98
2467,1120,648,2,50.26,100.52
2468,1121,615,2,22.54,45.08
2469,1122,69,3,58.11,174.33
2470,1122,645,3,10.79,32.37
2471,1122,757,1,57.35,57.35
2472,1122,864,1,24.72,24.72
2473,1123,109,2,21.96,43.92
2474,1123,839,1,37.6,37.6
2475,1123,721,1,23.05,23.05
2476,1123,187,1,57.36,57.36
2477,1124,367,1,59.9,59.9
2478,1124,265,1,44.74,44.74
2479,1125,399,1,13.71,13.71
2480,1126,791,2,28.54,57.08
2481,1127,794,1,43.63,43.63
2482,1127,981,1,38.0,38.0
2483,1127,637,1,34.13,34.13
2484,1128,139,1,12.61,12.61
2485,1128,645,2,10.79,21.58
2486,1129,652,2,29.85,59.7
2487,1129,796,1,56.68,56.68
2488,1130,69,1,58.11,58.11
2489,1130,899,3,57.42,172.26
2490,1131,490,1,13.2,13.2
2491,1131,710,1,53.51,53.51
2492,1132,724,1,23.21,23.21
2493,1132,942,1,30.66,30.66
2494,1132,185,2,48.56,97.12
2495,1132,313,3,54.07,162.21
2496,1132,136,1,58.08,58.08
2497,1133,935,1,12.29,12.29
2498,1133,252,1,25.85,25.85
2499,1134,558,1,15.79,15.79
2500,1135,780,3,46.45,139.35
2501,1136,32,2,31.05,62.1
2502,1136,162,2,38.49,76.98
